Time,Series,Value
2021-06-09T01:00:00+02:00,Cooling,17.125
2021-06-09T01:00:00+02:00,Heating,6
2021-06-09T02:00:00+02:00,Ventilation,13.375
2021-06-09T02:00:00+02:00,Sokets plug,17.25
2021-06-09T02:00:00+02:00,Lighting,5.688
2021-06-09T02:00:00+02:00,Other electricity,62.813
2021-06-09T02:00:00+02:00,Cooling,17.375
2021-06-09T02:00:00+02:00,Heating,6.25
2021-06-09T03:00:00+02:00,Ventilation,10.125
2021-06-09T03:00:00+02:00,Sokets plug,13.813
2021-06-09T03:00:00+02:00,Lighting,4.375
2021-06-09T03:00:00+02:00,Other electricity,77.063
2021-06-09T03:00:00+02:00,Cooling,24.625
2021-06-09T03:00:00+02:00,Heating,5.75
2021-06-09T04:00:00+02:00,Ventilation,5.625
2021-06-09T04:00:00+02:00,Sokets plug,9.875
2021-06-09T04:00:00+02:00,Lighting,3.625
2021-06-09T04:00:00+02:00,Other electricity,78.75
2021-06-09T04:00:00+02:00,Cooling,21.125
2021-06-09T04:00:00+02:00,Heating,6
2021-06-09T05:00:00+02:00,Ventilation,6.25
2021-06-09T05:00:00+02:00,Sokets plug,13.25
2021-06-09T05:00:00+02:00,Lighting,5.125
2021-06-09T05:00:00+02:00,Other electricity,68.75
2021-06-09T05:00:00+02:00,Cooling,25.125
2021-06-09T05:00:00+02:00,Heating,6
2021-06-09T06:00:00+02:00,Ventilation,8.125
2021-06-09T06:00:00+02:00,Sokets plug,12.438
2021-06-09T06:00:00+02:00,Lighting,4.625
2021-06-09T06:00:00+02:00,Other electricity,86.313
2021-06-09T06:00:00+02:00,Cooling,24.5
2021-06-09T06:00:00+02:00,Heating,6.25
2021-06-09T07:00:00+02:00,Ventilation,15.625
2021-06-09T07:00:00+02:00,Sokets plug,9.188
2021-06-09T07:00:00+02:00,Lighting,4.625
2021-06-09T07:00:00+02:00,Other electricity,106.563
2021-06-09T07:00:00+02:00,Cooling,17.5
2021-06-09T07:00:00+02:00,Heating,5.75
2021-06-09T08:00:00+02:00,Ventilation,79.125
2021-06-09T08:00:00+02:00,Sokets plug,18.75
2021-06-09T08:00:00+02:00,Lighting,9.75
2021-06-09T08:00:00+02:00,Other electricity,70.875
2021-06-09T08:00:00+02:00,Cooling,17.5
2021-06-09T08:00:00+02:00,Heating,6
2021-06-09T09:00:00+02:00,Ventilation,68.75
2021-06-09T09:00:00+02:00,Sokets plug,16.875
2021-06-09T09:00:00+02:00,Lighting,12.688
2021-06-09T09:00:00+02:00,Other electricity,109.188
2021-06-09T09:00:00+02:00,Cooling,19
2021-06-09T09:00:00+02:00,Heating,6.75
2021-06-09T10:00:00+02:00,Ventilation,78.875
2021-06-09T10:00:00+02:00,Sokets plug,16.938
2021-06-09T10:00:00+02:00,Lighting,19.75
2021-06-09T10:00:00+02:00,Other electricity,101.688
2021-06-09T10:00:00+02:00,Cooling,29.75
2021-06-09T10:00:00+02:00,Heating,6.75
2021-06-09T11:00:00+02:00,Ventilation,2.125
2021-06-09T11:00:00+02:00,Sokets plug,6.25
2021-06-09T11:00:00+02:00,Lighting,2.313
2021-06-09T11:00:00+02:00,Other electricity,0
2021-06-09T11:00:00+02:00,Cooling,0
2021-06-09T11:00:00+02:00,Heating,0
2021-06-09T12:00:00+02:00,Ventilation,83.5
2021-06-09T12:00:00+02:00,Sokets plug,29.75
2021-06-09T12:00:00+02:00,Lighting,37.563
2021-06-09T12:00:00+02:00,Other electricity,110.438
2021-06-09T12:00:00+02:00,Cooling,35.75
2021-06-09T12:00:00+02:00,Heating,7.5
2021-06-09T13:00:00+02:00,Ventilation,29
2021-06-09T13:00:00+02:00,Sokets plug,26.75
2021-06-09T13:00:00+02:00,Lighting,35.375
2021-06-09T13:00:00+02:00,Other electricity,162.875
2021-06-09T13:00:00+02:00,Cooling,27
2021-06-09T13:00:00+02:00,Heating,7.25
2021-06-09T14:00:00+02:00,Ventilation,1.375
2021-06-09T14:00:00+02:00,Sokets plug,4.5
2021-06-09T14:00:00+02:00,Lighting,1.75
2021-06-09T14:00:00+02:00,Other electricity,0
2021-06-09T14:00:00+02:00,Cooling,0
2021-06-09T14:00:00+02:00,Heating,0
2021-06-09T15:00:00+02:00,Ventilation,195.875
2021-06-09T15:00:00+02:00,Sokets plug,24.813
2021-06-09T15:00:00+02:00,Lighting,35.563
2021-06-09T15:00:00+02:00,Other electricity,0
2021-06-09T15:00:00+02:00,Cooling,46.75
2021-06-09T15:00:00+02:00,Heating,10.5
2021-06-09T16:00:00+02:00,Ventilation,77.25
2021-06-09T16:00:00+02:00,Sokets plug,32.813
2021-06-09T16:00:00+02:00,Lighting,36.313
2021-06-09T16:00:00+02:00,Other electricity,102.75
2021-06-09T16:00:00+02:00,Cooling,27.875
2021-06-09T16:00:00+02:00,Heating,9.5
2021-06-09T17:00:00+02:00,Ventilation,0.75
2021-06-09T17:00:00+02:00,Sokets plug,8.625
2021-06-09T17:00:00+02:00,Lighting,1.188
2021-06-09T17:00:00+02:00,Other electricity,0
2021-06-09T17:00:00+02:00,Cooling,0
2021-06-09T17:00:00+02:00,Heating,0
2021-06-09T18:00:00+02:00,Ventilation,72.5
2021-06-09T18:00:00+02:00,Sokets plug,31.313
2021-06-09T18:00:00+02:00,Lighting,29.563
2021-06-09T18:00:00+02:00,Other electricity,85.75
2021-06-09T18:00:00+02:00,Cooling,44.375
2021-06-09T18:00:00+02:00,Heating,6
2021-06-09T19:00:00+02:00,Ventilation,107.25
2021-06-09T19:00:00+02:00,Sokets plug,23.688
2021-06-09T19:00:00+02:00,Lighting,27.563
2021-06-09T19:00:00+02:00,Other electricity,63
2021-06-09T19:00:00+02:00,Cooling,28.5
2021-06-09T19:00:00+02:00,Heating,6.75
2021-06-09T20:00:00+02:00,Ventilation,1
2021-06-09T20:00:00+02:00,Sokets plug,8.188
2021-06-09T20:00:00+02:00,Lighting,2.875
2021-06-09T20:00:00+02:00,Other electricity,0
2021-06-09T20:00:00+02:00,Cooling,0
2021-06-09T20:00:00+02:00,Heating,0
2021-06-09T21:00:00+02:00,Ventilation,74.875
2021-06-09T21:00:00+02:00,Sokets plug,20.938
2021-06-09T21:00:00+02:00,Lighting,20.563
2021-06-09T21:00:00+02:00,Other electricity,78.375
2021-06-09T21:00:00+02:00,Cooling,32.75
2021-06-09T21:00:00+02:00,Heating,6.25
2021-06-09T22:00:00+02:00,Ventilation,76.875
2021-06-09T22:00:00+02:00,Sokets plug,17.25
2021-06-09T22:00:00+02:00,Lighting,11.125
2021-06-09T22:00:00+02:00,Other electricity,69.375
2021-06-09T22:00:00+02:00,Cooling,18.375
2021-06-09T22:00:00+02:00,Heating,6
2021-06-09T23:00:00+02:00,Ventilation,1.125
2021-06-09T23:00:00+02:00,Sokets plug,4.313
2021-06-09T23:00:00+02:00,Lighting,0.313
2021-06-09T23:00:00+02:00,Other electricity,0
2021-06-09T23:00:00+02:00,Cooling,0
2021-06-09T23:00:00+02:00,Heating,0
2021-06-10T00:00:00+02:00,Ventilation,54.25
2021-06-10T00:00:00+02:00,Sokets plug,12.563
2021-06-10T00:00:00+02:00,Lighting,7.563
2021-06-10T00:00:00+02:00,Other electricity,62.25
2021-06-10T00:00:00+02:00,Cooling,23.375
2021-06-10T00:00:00+02:00,Heating,5.75
2021-06-10T01:00:00+02:00,Ventilation,3.5
2021-06-10T01:00:00+02:00,Sokets plug,10.313
2021-06-10T01:00:00+02:00,Lighting,5.188
2021-06-10T01:00:00+02:00,Other electricity,84.625
2021-06-10T01:00:00+02:00,Cooling,15.375
2021-06-10T01:00:00+02:00,Heating,6.25
2021-06-10T02:00:00+02:00,Ventilation,1.125
2021-06-10T02:00:00+02:00,Sokets plug,1.75
2021-06-10T02:00:00+02:00,Lighting,5.188
2021-06-10T02:00:00+02:00,Other electricity,0
2021-06-10T02:00:00+02:00,Cooling,0
2021-06-10T02:00:00+02:00,Heating,0
2021-06-10T03:00:00+02:00,Ventilation,10.75
2021-06-10T03:00:00+02:00,Sokets plug,13.938
2021-06-10T03:00:00+02:00,Lighting,7.125
2021-06-10T03:00:00+02:00,Other electricity,72.688
2021-06-10T03:00:00+02:00,Cooling,24.5
2021-06-10T03:00:00+02:00,Heating,6
2021-06-10T04:00:00+02:00,Ventilation,4.75
2021-06-10T04:00:00+02:00,Sokets plug,12.875
2021-06-10T04:00:00+02:00,Lighting,5.188
2021-06-10T04:00:00+02:00,Other electricity,77.563
2021-06-10T04:00:00+02:00,Cooling,18.625
2021-06-10T04:00:00+02:00,Heating,5.75
2021-06-10T05:00:00+02:00,Ventilation,1.375
2021-06-10T05:00:00+02:00,Sokets plug,3.125
2021-06-10T05:00:00+02:00,Lighting,0.188
2021-06-10T05:00:00+02:00,Other electricity,0
2021-06-10T05:00:00+02:00,Cooling,0
2021-06-10T05:00:00+02:00,Heating,0
2021-06-10T06:00:00+02:00,Ventilation,8.625
2021-06-10T06:00:00+02:00,Sokets plug,25.563
2021-06-10T06:00:00+02:00,Lighting,6.563
2021-06-10T06:00:00+02:00,Other electricity,69.313
2021-06-10T06:00:00+02:00,Cooling,28.938
2021-06-10T06:00:00+02:00,Heating,6
2021-06-10T07:00:00+02:00,Ventilation,30.75
2021-06-10T07:00:00+02:00,Sokets plug,14.75
2021-06-10T07:00:00+02:00,Lighting,7
2021-06-10T07:00:00+02:00,Other electricity,83.75
2021-06-10T07:00:00+02:00,Cooling,20.25
2021-06-10T07:00:00+02:00,Heating,6
2021-06-10T08:00:00+02:00,Ventilation,0.875
2021-06-10T08:00:00+02:00,Sokets plug,2.438
2021-06-10T08:00:00+02:00,Lighting,1
2021-06-10T08:00:00+02:00,Other electricity,0
2021-06-10T08:00:00+02:00,Cooling,0
2021-06-10T08:00:00+02:00,Heating,0
2021-06-10T09:00:00+02:00,Ventilation,90.75
2021-06-10T09:00:00+02:00,Sokets plug,16.125
2021-06-10T09:00:00+02:00,Lighting,17.688
2021-06-10T09:00:00+02:00,Other electricity,74.188
2021-06-10T09:00:00+02:00,Cooling,26.25
2021-06-10T09:00:00+02:00,Heating,8
2021-06-10T10:00:00+02:00,Ventilation,82.25
2021-06-10T10:00:00+02:00,Sokets plug,18.188
2021-06-10T10:00:00+02:00,Lighting,24.688
2021-06-10T10:00:00+02:00,Other electricity,104
2021-06-10T10:00:00+02:00,Cooling,15.375
2021-06-10T10:00:00+02:00,Heating,10
2021-06-10T11:00:00+02:00,Ventilation,1.5
2021-06-10T11:00:00+02:00,Sokets plug,10.125
2021-06-10T11:00:00+02:00,Lighting,5.313
2021-06-10T11:00:00+02:00,Other electricity,0
2021-06-10T11:00:00+02:00,Cooling,0
2021-06-10T11:00:00+02:00,Heating,0
2021-06-10T12:00:00+02:00,Ventilation,109.375
2021-06-10T12:00:00+02:00,Sokets plug,32
2021-06-10T12:00:00+02:00,Lighting,37.063
2021-06-10T12:00:00+02:00,Other electricity,68.063
2021-06-10T12:00:00+02:00,Cooling,29.5
2021-06-10T12:00:00+02:00,Heating,8.75
2021-06-10T13:00:00+02:00,Ventilation,85.875
2021-06-10T13:00:00+02:00,Sokets plug,26.438
2021-06-10T13:00:00+02:00,Lighting,37.563
2021-06-10T13:00:00+02:00,Other electricity,93.625
2021-06-10T13:00:00+02:00,Cooling,19
2021-06-10T13:00:00+02:00,Heating,6.5
2021-06-10T14:00:00+02:00,Ventilation,1.875
2021-06-10T14:00:00+02:00,Sokets plug,11.563
2021-06-10T14:00:00+02:00,Lighting,5.563
2021-06-10T14:00:00+02:00,Other electricity,0
2021-06-10T14:00:00+02:00,Cooling,0
2021-06-10T14:00:00+02:00,Heating,0
2021-06-10T15:00:00+02:00,Ventilation,129.875
2021-06-10T15:00:00+02:00,Sokets plug,26.563
2021-06-10T15:00:00+02:00,Lighting,36.563
2021-06-10T15:00:00+02:00,Other electricity,37.75
2021-06-10T15:00:00+02:00,Cooling,34.25
2021-06-10T15:00:00+02:00,Heating,8.75
2021-06-10T16:00:00+02:00,Ventilation,73.125
2021-06-10T16:00:00+02:00,Sokets plug,30.563
2021-06-10T16:00:00+02:00,Lighting,33.375
2021-06-10T16:00:00+02:00,Other electricity,109.938
2021-06-10T16:00:00+02:00,Cooling,27.5
2021-06-10T16:00:00+02:00,Heating,6.5
2021-06-10T17:00:00+02:00,Ventilation,1
2021-06-10T17:00:00+02:00,Sokets plug,9.75
2021-06-10T17:00:00+02:00,Lighting,5.188
2021-06-10T17:00:00+02:00,Other electricity,0
2021-06-10T17:00:00+02:00,Cooling,0
2021-06-10T17:00:00+02:00,Heating,0
2021-06-10T18:00:00+02:00,Ventilation,108.5
2021-06-10T18:00:00+02:00,Sokets plug,32.375
2021-06-10T18:00:00+02:00,Lighting,33.063
2021-06-10T18:00:00+02:00,Other electricity,0
2021-06-10T18:00:00+02:00,Cooling,106.125
2021-06-10T18:00:00+02:00,Heating,5.75
2021-06-10T19:00:00+02:00,Ventilation,99.125
2021-06-10T19:00:00+02:00,Sokets plug,23.5
2021-06-10T19:00:00+02:00,Lighting,29
2021-06-10T19:00:00+02:00,Other electricity,0
2021-06-10T19:00:00+02:00,Cooling,200.5
2021-06-10T19:00:00+02:00,Heating,6
2021-06-10T20:00:00+02:00,Ventilation,1.5
2021-06-10T20:00:00+02:00,Sokets plug,8.25
2021-06-10T20:00:00+02:00,Lighting,5.125
2021-06-10T20:00:00+02:00,Other electricity,0
2021-06-10T20:00:00+02:00,Cooling,0
2021-06-10T20:00:00+02:00,Heating,0
2021-06-10T21:00:00+02:00,Ventilation,33.625
2021-06-10T21:00:00+02:00,Sokets plug,21.375
2021-06-10T21:00:00+02:00,Lighting,14.063
2021-06-10T21:00:00+02:00,Other electricity,0
2021-06-10T21:00:00+02:00,Cooling,260.688
2021-06-10T21:00:00+02:00,Heating,6.25
2021-06-10T22:00:00+02:00,Ventilation,97.75
2021-06-10T22:00:00+02:00,Sokets plug,14.813
2021-06-10T22:00:00+02:00,Lighting,10.813
2021-06-10T22:00:00+02:00,Other electricity,0
2021-06-10T22:00:00+02:00,Cooling,219
2021-06-10T22:00:00+02:00,Heating,5.75
2021-06-10T23:00:00+02:00,Ventilation,1.25
2021-06-10T23:00:00+02:00,Sokets plug,5.688
2021-06-10T23:00:00+02:00,Lighting,0.688
2021-06-10T23:00:00+02:00,Other electricity,0
2021-06-10T23:00:00+02:00,Cooling,0
2021-06-10T23:00:00+02:00,Heating,0
2021-06-11T00:00:00+02:00,Ventilation,49
2021-06-11T00:00:00+02:00,Sokets plug,17.125
2021-06-11T00:00:00+02:00,Lighting,5.75
2021-06-11T00:00:00+02:00,Other electricity,0
2021-06-11T00:00:00+02:00,Cooling,124.063
2021-06-11T00:00:00+02:00,Heating,6
2021-06-11T01:00:00+02:00,Ventilation,19.125
2021-06-11T01:00:00+02:00,Sokets plug,9.625
2021-06-11T01:00:00+02:00,Lighting,4.813
2021-06-11T01:00:00+02:00,Other electricity,0
2021-06-11T01:00:00+02:00,Cooling,51.625
2021-06-11T01:00:00+02:00,Heating,6.25
2021-06-11T02:00:00+02:00,Ventilation,1.625
2021-06-11T02:00:00+02:00,Sokets plug,3.938
2021-06-11T02:00:00+02:00,Lighting,0.438
2021-06-11T02:00:00+02:00,Other electricity,0
2021-06-11T02:00:00+02:00,Cooling,0
2021-06-11T02:00:00+02:00,Heating,0
2021-06-11T03:00:00+02:00,Ventilation,7
2021-06-11T03:00:00+02:00,Sokets plug,15.813
2021-06-11T03:00:00+02:00,Lighting,8.313
2021-06-11T03:00:00+02:00,Other electricity,1.25
2021-06-11T03:00:00+02:00,Cooling,42.125
2021-06-11T03:00:00+02:00,Heating,6
2021-06-11T04:00:00+02:00,Ventilation,5.5
2021-06-11T04:00:00+02:00,Sokets plug,11.25
2021-06-11T04:00:00+02:00,Lighting,4.5
2021-06-11T04:00:00+02:00,Other electricity,18.75
2021-06-11T04:00:00+02:00,Cooling,31.5
2021-06-11T04:00:00+02:00,Heating,6
2021-06-11T05:00:00+02:00,Ventilation,1.5
2021-06-11T05:00:00+02:00,Sokets plug,3.25
2021-06-11T05:00:00+02:00,Lighting,0.125
2021-06-11T05:00:00+02:00,Other electricity,0
2021-06-11T05:00:00+02:00,Cooling,0
2021-06-11T05:00:00+02:00,Heating,0
2021-06-11T06:00:00+02:00,Ventilation,5.125
2021-06-11T06:00:00+02:00,Sokets plug,15.813
2021-06-11T06:00:00+02:00,Lighting,6.125
2021-06-11T06:00:00+02:00,Other electricity,0
2021-06-11T06:00:00+02:00,Cooling,91.813
2021-06-11T06:00:00+02:00,Heating,5.75
2021-06-11T07:00:00+02:00,Ventilation,18.5
2021-06-11T07:00:00+02:00,Sokets plug,10.5
2021-06-11T07:00:00+02:00,Lighting,6.438
2021-06-11T07:00:00+02:00,Other electricity,0
2021-06-11T07:00:00+02:00,Cooling,48.375
2021-06-11T07:00:00+02:00,Heating,5.75
2021-06-11T08:00:00+02:00,Ventilation,2.5
2021-06-11T08:00:00+02:00,Sokets plug,5.125
2021-06-11T08:00:00+02:00,Lighting,0.313
2021-06-11T08:00:00+02:00,Other electricity,0
2021-06-11T08:00:00+02:00,Cooling,0
2021-06-11T08:00:00+02:00,Heating,0
2021-06-11T09:00:00+02:00,Ventilation,99.75
2021-06-11T09:00:00+02:00,Sokets plug,16.563
2021-06-11T09:00:00+02:00,Lighting,18.25
2021-06-11T09:00:00+02:00,Other electricity,0
2021-06-11T09:00:00+02:00,Cooling,111.5
2021-06-11T09:00:00+02:00,Heating,8.5
2021-06-11T10:00:00+02:00,Ventilation,89.625
2021-06-11T10:00:00+02:00,Sokets plug,21.188
2021-06-11T10:00:00+02:00,Lighting,20.625
2021-06-11T10:00:00+02:00,Other electricity,0
2021-06-11T10:00:00+02:00,Cooling,67.813
2021-06-11T10:00:00+02:00,Heating,6.75
2021-06-11T11:00:00+02:00,Ventilation,75.5
2021-06-11T11:00:00+02:00,Sokets plug,22.813
2021-06-11T11:00:00+02:00,Lighting,27.063
2021-06-11T11:00:00+02:00,Other electricity,0
2021-06-11T11:00:00+02:00,Cooling,70.125
2021-06-11T11:00:00+02:00,Heating,6.5
2021-06-11T12:00:00+02:00,Ventilation,81.625
2021-06-11T12:00:00+02:00,Sokets plug,30.375
2021-06-11T12:00:00+02:00,Lighting,33.688
2021-06-11T12:00:00+02:00,Other electricity,0
2021-06-11T12:00:00+02:00,Cooling,181.75
2021-06-11T12:00:00+02:00,Heating,6.75
2021-06-11T13:00:00+02:00,Ventilation,67.625
2021-06-11T13:00:00+02:00,Sokets plug,20.875
2021-06-11T13:00:00+02:00,Lighting,20
2021-06-11T13:00:00+02:00,Other electricity,0
2021-06-11T13:00:00+02:00,Cooling,158.063
2021-06-11T13:00:00+02:00,Heating,3.5
2021-06-11T14:00:00+02:00,Ventilation,42.75
2021-06-11T14:00:00+02:00,Sokets plug,32.875
2021-06-11T14:00:00+02:00,Lighting,36.5
2021-06-11T14:00:00+02:00,Other electricity,0
2021-06-11T14:00:00+02:00,Cooling,171.688
2021-06-11T14:00:00+02:00,Heating,9.5
2021-06-11T15:00:00+02:00,Ventilation,45.75
2021-06-11T15:00:00+02:00,Sokets plug,29.313
2021-06-11T15:00:00+02:00,Lighting,32.313
2021-06-11T15:00:00+02:00,Other electricity,0
2021-06-11T15:00:00+02:00,Cooling,324.063
2021-06-11T15:00:00+02:00,Heating,8
2021-06-11T16:00:00+02:00,Ventilation,107.625
2021-06-11T16:00:00+02:00,Sokets plug,32.313
2021-06-11T16:00:00+02:00,Lighting,25.688
2021-06-11T16:00:00+02:00,Other electricity,0
2021-06-11T16:00:00+02:00,Cooling,336.875
2021-06-11T16:00:00+02:00,Heating,6.5
2021-06-11T17:00:00+02:00,Ventilation,79.375
2021-06-11T17:00:00+02:00,Sokets plug,26.75
2021-06-11T17:00:00+02:00,Lighting,25.313
2021-06-11T17:00:00+02:00,Other electricity,0
2021-06-11T17:00:00+02:00,Cooling,288
2021-06-11T17:00:00+02:00,Heating,6.25
2021-06-11T18:00:00+02:00,Ventilation,58.25
2021-06-11T18:00:00+02:00,Sokets plug,29.375
2021-06-11T18:00:00+02:00,Lighting,25.5
2021-06-11T18:00:00+02:00,Other electricity,0
2021-06-11T18:00:00+02:00,Cooling,351.688
2021-06-11T18:00:00+02:00,Heating,5.75
2021-06-11T19:00:00+02:00,Ventilation,39.375
2021-06-11T19:00:00+02:00,Sokets plug,20
2021-06-11T19:00:00+02:00,Lighting,17.438
2021-06-11T19:00:00+02:00,Other electricity,0
2021-06-11T19:00:00+02:00,Cooling,202
2021-06-11T19:00:00+02:00,Heating,3.75
2021-06-11T20:00:00+02:00,Ventilation,89.75
2021-06-11T20:00:00+02:00,Sokets plug,22.563
2021-06-11T20:00:00+02:00,Lighting,18.25
2021-06-11T20:00:00+02:00,Other electricity,0
2021-06-11T20:00:00+02:00,Cooling,344.75
2021-06-11T20:00:00+02:00,Heating,6
2021-06-11T21:00:00+02:00,Ventilation,59
2021-06-11T21:00:00+02:00,Sokets plug,21.063
2021-06-11T21:00:00+02:00,Lighting,16.5
2021-06-11T21:00:00+02:00,Other electricity,0
2021-06-11T21:00:00+02:00,Cooling,273.5
2021-06-11T21:00:00+02:00,Heating,5.5
2021-06-11T22:00:00+02:00,Ventilation,60.125
2021-06-11T22:00:00+02:00,Sokets plug,11.25
2021-06-11T22:00:00+02:00,Lighting,8.313
2021-06-11T22:00:00+02:00,Other electricity,0
2021-06-11T22:00:00+02:00,Cooling,166.063
2021-06-11T22:00:00+02:00,Heating,4
2021-06-11T23:00:00+02:00,Ventilation,74
2021-06-11T23:00:00+02:00,Sokets plug,17.813
2021-06-11T23:00:00+02:00,Lighting,6.875
2021-06-11T23:00:00+02:00,Other electricity,0
2021-06-11T23:00:00+02:00,Cooling,160.625
2021-06-11T23:00:00+02:00,Heating,6.25
2021-06-12T00:00:00+02:00,Ventilation,46.5
2021-06-12T00:00:00+02:00,Sokets plug,14.625
2021-06-12T00:00:00+02:00,Lighting,6
2021-06-12T00:00:00+02:00,Other electricity,0
2021-06-12T00:00:00+02:00,Cooling,173.313
2021-06-12T00:00:00+02:00,Heating,5.75
2021-06-12T01:00:00+02:00,Ventilation,5.125
2021-06-12T01:00:00+02:00,Sokets plug,10
2021-06-12T01:00:00+02:00,Lighting,2.75
2021-06-12T01:00:00+02:00,Other electricity,0
2021-06-12T01:00:00+02:00,Cooling,33
2021-06-12T01:00:00+02:00,Heating,4
2021-06-12T02:00:00+02:00,Ventilation,5.75
2021-06-12T02:00:00+02:00,Sokets plug,15.625
2021-06-12T02:00:00+02:00,Lighting,6.5
2021-06-12T02:00:00+02:00,Other electricity,0
2021-06-12T02:00:00+02:00,Cooling,81.5
2021-06-12T02:00:00+02:00,Heating,6
2021-06-12T03:00:00+02:00,Ventilation,7.625
2021-06-12T03:00:00+02:00,Sokets plug,12.438
2021-06-12T03:00:00+02:00,Lighting,4.625
2021-06-12T03:00:00+02:00,Other electricity,0
2021-06-12T03:00:00+02:00,Cooling,75.563
2021-06-12T03:00:00+02:00,Heating,6.25
2021-06-12T04:00:00+02:00,Ventilation,4
2021-06-12T04:00:00+02:00,Sokets plug,8.375
2021-06-12T04:00:00+02:00,Lighting,2.563
2021-06-12T04:00:00+02:00,Other electricity,0
2021-06-12T04:00:00+02:00,Cooling,38.063
2021-06-12T04:00:00+02:00,Heating,3.75
2021-06-12T05:00:00+02:00,Ventilation,6.625
2021-06-12T05:00:00+02:00,Sokets plug,14.25
2021-06-12T05:00:00+02:00,Lighting,7.438
2021-06-12T05:00:00+02:00,Other electricity,2.688
2021-06-12T05:00:00+02:00,Cooling,45.5
2021-06-12T05:00:00+02:00,Heating,6
2021-06-12T06:00:00+02:00,Ventilation,6.25
2021-06-12T06:00:00+02:00,Sokets plug,12.438
2021-06-12T06:00:00+02:00,Lighting,6.375
2021-06-12T06:00:00+02:00,Other electricity,12.188
2021-06-12T06:00:00+02:00,Cooling,33.75
2021-06-12T06:00:00+02:00,Heating,6
2021-06-12T07:00:00+02:00,Ventilation,4.75
2021-06-12T07:00:00+02:00,Sokets plug,9.125
2021-06-12T07:00:00+02:00,Lighting,4.063
2021-06-12T07:00:00+02:00,Other electricity,8.938
2021-06-12T07:00:00+02:00,Cooling,21.125
2021-06-12T07:00:00+02:00,Heating,4
2021-06-12T08:00:00+02:00,Ventilation,5.5
2021-06-12T08:00:00+02:00,Sokets plug,11.938
2021-06-12T08:00:00+02:00,Lighting,4.875
2021-06-12T08:00:00+02:00,Other electricity,0
2021-06-12T08:00:00+02:00,Cooling,120.688
2021-06-12T08:00:00+02:00,Heating,5.75
2021-06-12T09:00:00+02:00,Ventilation,7.75
2021-06-12T09:00:00+02:00,Sokets plug,12.438
2021-06-12T09:00:00+02:00,Lighting,4.375
2021-06-12T09:00:00+02:00,Other electricity,9.688
2021-06-12T09:00:00+02:00,Cooling,37.75
2021-06-12T09:00:00+02:00,Heating,5.25
2021-06-12T10:00:00+02:00,Ventilation,5
2021-06-12T10:00:00+02:00,Sokets plug,10.063
2021-06-12T10:00:00+02:00,Lighting,5
2021-06-12T10:00:00+02:00,Other electricity,7.563
2021-06-12T10:00:00+02:00,Cooling,18.375
2021-06-12T10:00:00+02:00,Heating,3.5
2021-06-12T11:00:00+02:00,Ventilation,6.125
2021-06-12T11:00:00+02:00,Sokets plug,18.5
2021-06-12T11:00:00+02:00,Lighting,6.25
2021-06-12T11:00:00+02:00,Other electricity,0
2021-06-12T11:00:00+02:00,Cooling,40.125
2021-06-12T11:00:00+02:00,Heating,5.75
2021-06-12T12:00:00+02:00,Ventilation,7
2021-06-12T12:00:00+02:00,Sokets plug,11
2021-06-12T12:00:00+02:00,Lighting,4.625
2021-06-12T12:00:00+02:00,Other electricity,0
2021-06-12T12:00:00+02:00,Cooling,33.375
2021-06-12T12:00:00+02:00,Heating,6.25
